date;World;Afghanistan;Albania;Algeria;Andorra;Angola;Anguilla;Antigua_and_Barbuda;Argentina;Armenia;Aruba;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Barbados;Belarus;Belgium;Belize;Benin;Bermuda;Bhutan;Bolivia;Bonaire_Sint_Eustatius_and_Saba;Bosnia_and_Herzegovina;Botswana;Brazil;British_Virgin_Islands;Brunei;Bulgaria;Burkina_Faso;Burundi;Cambodia;Cameroon;Canada;Cape_Verde;Cayman_Islands;Central_African_Republic;Chad;Chile;China;Colombia;Comoros;Congo;Costa_Rica;Cote_d_Ivoire;Croatia;Cuba;Curacao;Cyprus;Czech_Republic;Democratic_Republic_of_Congo;Denmark;Djibouti;Dominica;Dominican_Republic;Ecuador;Egypt;El_Salvador;Equatorial_Guinea;Eritrea;Estonia;Ethiopia;Faeroe_Islands;Falkland_Islands;Fiji;Finland;France;French_Polynesia;Gabon;Gambia;Georgia;Germany;Ghana;Gibraltar;Greece;Greenland;Grenada;Guam;Guatemala;Guernsey;Guinea;Guinea_Bissau;Guyana;Haiti;Honduras;Hungary;Iceland;India;Indonesia;International;Iran;Iraq;Ireland;Isle_of_Man;Israel;Italy;Jamaica;Japan;Jersey;Jordan;Kazakhstan;Kenya;Kosovo;Kuwait;Kyrgyzstan;Laos;Latvia;Lebanon;Lesotho;Liberia;Libya;Liechtenstein;Lithuania;Luxembourg;Macedonia;Madagascar;Malawi;Malaysia;Maldives;Mali;Malta;Marshall_Islands;Mauritania;Mauritius;Mexico;Moldova;Monaco;Mongolia;Montenegro;Montserrat;Morocco;Mozambique;Myanmar;Namibia;Nepal;Netherlands;New_Caledonia;New_Zealand;Nicaragua;Niger;Nigeria;Northern_Mariana_Islands;Norway;Oman;Pakistan;Palestine;Panama;Papua_New_Guinea;Paraguay;Peru;Philippines;Poland;Portugal;Puerto_Rico;Qatar;Romania;Russia;Rwanda;Saint_Kitts_and_Nevis;Saint_Lucia;Saint_Vincent_and_the_Grenadines;San_Marino;Sao_Tome_and_Principe;Saudi_Arabia;Senegal;Serbia;Seychelles;Sierra_Leone;Singapore;Sint_Maarten_Dutch_part;Slovakia;Slovenia;Solomon_Islands;Somalia;South_Africa;South_Korea;South_Sudan;Spain;Sri_Lanka;Sudan;Suriname;Swaziland;Sweden;Switzerland;Syria;Taiwan;Tajikistan;Tanzania;Thailand;Timor;Togo;Trinidad_and_Tobago;Tunisia;Turkey;Turks_and_Caicos_Islands;Uganda;Ukraine;United_Arab_Emirates;United_Kingdom;United_States;United_States_Virgin_Islands;Uruguay;Uzbekistan;Vanuatu;Vatican;Venezuela;Vietnam;Wallis_and_Futuna;Western_Sahara;Yemen;Zambia;Zimbabwe
23.05.2020;62856;96;0;94;4;1;0;0;140;33;0;4;21;18;0;4;226;0;69;633;0;1;2;0;124;0;43;0;11151;0;0;38;4;0;0;51;1681;1;0;0;31;336;1;254;0;6;4;9;13;7;0;2;39;24;49;7;0;76;1352;204;17;6;0;7;1;0;0;0;46;2059;0;4;0;2;847;13;0;19;0;0;0;27;0;8;4;0;13;60;77;0;1739;383;0;759;43;163;1;34;2415;0;207;4;0;4;21;1;91;2;0;4;0;0;4;0;0;12;9;22;2;0;8;1;27;1;0;4;0;3829;85;0;0;1;0;11;0;0;0;3;429;0;0;12;16;104;0;22;17;483;0;64;0;1;1530;161;206;175;19;7;261;1526;0;0;0;0;0;3;135;19;28;0;21;3;0;2;6;0;17;219;10;6;2200;0;78;0;0;770;112;1;1;32;0;1;0;2;0;2;587;0;0;227;67;4458;18827;2;2;3;0;0;0;0;0;0;26;3;0
24.05.2020;62350;101;0;98;3;1;0;0;145;36;0;5;24;18;0;5;238;0;68;587;0;1;2;0;126;0;40;0;11386;0;0;36;4;0;0;51;1662;1;0;1;29;369;1;260;0;6;4;9;12;7;0;2;38;22;45;7;0;73;1379;221;18;8;0;3;0;0;0;0;41;2022;0;4;0;2;852;9;0;20;0;0;0;31;0;9;3;0;14;66;73;0;1758;392;0;770;45;158;1;32;2340;0;207;4;0;4;20;1;99;2;0;4;0;0;6;0;0;13;8;22;2;1;7;1;26;1;0;5;0;3826;81;0;0;1;0;12;0;0;0;3;389;0;0;12;16;93;0;22;19;494;1;62;0;1;1559;159;208;176;19;8;244;1561;0;0;0;0;1;3;140;18;25;0;21;3;0;2;5;0;13;221;10;6;2131;0;82;0;0;741;110;1;1;24;0;0;0;2;0;3;569;0;0;229;59;4403;18293;2;4;3;0;0;0;0;0;0;32;0;0
25.05.2020;60036;98;1;98;3;2;0;0;152;41;0;5;22;17;0;6;252;0;68;548;0;1;2;0;132;0;36;0;11543;0;0;39;3;0;0;51;1553;1;0;1;29;406;1;264;0;6;4;9;9;5;0;1;35;26;43;7;0;70;981;239;18;8;0;3;0;0;0;0;40;1987;0;4;0;2;840;10;0;20;0;0;0;32;0;9;3;0;12;72;70;0;1815;399;0;777;51;148;1;28;2225;0;209;4;0;4;19;1;98;4;0;4;0;0;6;0;0;13;9;22;2;1;7;1;27;1;0;5;0;3929;81;0;0;0;0;11;0;0;0;3;382;0;0;12;15;83;0;18;20;500;1;62;0;1;1567;149;196;181;16;9;227;1626;0;0;0;0;1;4;144;16;23;0;22;3;0;2;4;0;10;235;11;6;90;0;76;0;0;718;104;1;1;24;0;1;0;1;0;3;554;0;0;226;47;4565;18192;2;3;3;0;0;0;0;0;0;34;0;0
26.05.2020;59804;97;1;102;3;2;0;0;162;44;0;5;21;19;0;6;262;0;69;509;0;1;1;0;139;0;33;0;11954;0;0;37;2;0;0;46;1552;1;0;1;30;438;1;271;0;6;3;9;9;5;0;1;35;23;39;11;0;67;1058;250;18;8;0;2;0;0;0;0;37;1789;0;5;0;1;769;10;0;21;0;0;0;33;0;9;3;1;15;66;74;0;1874;400;0;766;53;139;1;23;2138;0;203;4;0;3;19;2;100;4;0;4;0;0;6;0;0;13;9;22;2;1;6;1;28;1;0;5;0;4060;86;0;0;0;0;12;1;0;0;4;374;0;0;12;16;83;0;11;20;491;1;61;0;1;1668;147;196;186;16;12;225;1624;0;0;0;0;1;6;144;17;21;0;23;2;0;2;4;0;14;275;11;8;197;1;91;0;0;685;99;1;0;25;0;1;0;2;0;3;528;0;0;215;47;4482;17536;1;3;3;0;0;0;0;0;0;36;0;0
27.05.2020;57938;93;2;102;3;2;0;0;165;50;0;5;20;19;0;5;272;0;66;488;0;1;1;0;146;0;33;0;12112;0;0;38;2;0;0;50;1470;2;0;1;22;471;1;283;0;8;3;9;10;4;0;1;34;17;35;11;0;66;876;253;16;8;0;2;1;0;0;0;37;1539;0;5;0;1;715;12;0;21;0;0;0;36;0;9;3;1;15;67;75;0;1922;411;0;775;57;127;1;21;2044;0;190;3;0;5;16;1;97;4;0;4;0;0;6;0;0;15;8;24;2;1;6;2;30;0;0;8;0;4208;85;0;0;0;0;14;1;0;0;4;346;0;0;27;16;91;0;7;20;488;1;61;0;1;1731;135;185;179;15;14;208;1691;0;0;0;0;1;6;147;18;19;0;24;2;0;1;4;0;15;318;10;8;14;1;90;0;0;673;87;1;0;23;0;1;0;2;0;3;503;0;0;219;50;3999;16529;1;3;4;0;0;1;0;0;0;38;0;0
28.05.2020;58070;97;2;101;2;2;0;0;171;64;0;4;21;19;0;5;275;0;68;456;0;1;1;0;138;0;30;0;12449;0;1;37;2;0;0;41;1461;2;0;1;22;495;1;294;1;8;3;7;7;3;0;0;27;18;31;15;0;65;941;260;19;6;0;2;1;0;0;0;29;1522;0;5;0;1;688;10;0;18;0;0;0;39;0;7;4;1;16;71;73;0;1982;445;0;781;60;134;1;17;1966;0;171;2;0;5;15;1;93;4;0;4;0;0;7;1;0;12;7;24;2;1;4;1;26;1;0;14;0;4377;89;0;0;0;0;14;1;0;0;4;309;0;1;27;15;90;0;6;21;490;1;59;0;0;1814;132;167;181;14;16;203;1756;0;0;0;0;1;5;152;17;18;0;24;2;0;1;4;0;15;333;9;8;-202;1;94;0;0;667;84;1;0;23;0;1;0;2;0;3;479;0;0;219;49;3974;16309;0;3;3;0;0;1;0;0;0;41;0;0
29.05.2020;57444;99;2;101;2;2;0;0;155;68;0;4;42;21;0;5;276;0;68;439;0;1;0;0;141;0;29;0;12761;0;1;37;2;0;0;38;1405;2;0;1;19;532;1;297;1;4;2;8;8;3;0;0;26;19;30;17;0;63;975;274;16;5;0;1;2;0;0;0;26;1237;0;4;0;0;626;10;0;19;0;0;0;51;0;8;4;1;15;63;75;0;2057;453;0;773;64;133;1;19;1774;0;164;2;0;5;16;1;97;2;0;5;0;0;7;2;0;14;7;27;2;1;3;1;26;1;0;14;0;4567;88;0;0;0;0;12;2;0;0;5;313;0;1;27;14;92;0;4;21;514;1;60;0;0;1832;131;155;185;14;19;183;1837;0;0;0;0;1;5;158;18;17;0;19;2;0;1;5;0;19;339;9;7;-338;1;104;0;0;650;66;1;0;18;0;1;0;2;0;3;454;0;0;213;50;3965;15711;0;3;3;0;0;1;0;0;0;44;0;0
30.05.2020;57049;78;2;102;2;2;0;0;164;72;0;4;40;22;0;3;284;0;68;410;0;1;0;0;136;0;25;0;13061;0;1;37;2;0;0;37;1417;2;0;1;17;550;1;307;1;4;2;8;8;3;0;0;24;9;30;16;0;64;740;287;18;5;0;0;3;0;0;0;21;1159;0;5;0;0;608;6;0;15;0;0;0;60;0;7;5;1;15;65;69;0;2219;444;0;775;68;127;0;18;1619;0;161;2;0;3;17;1;98;2;0;5;0;0;7;2;0;14;6;29;5;1;3;1;27;3;0;17;0;4648;91;0;0;0;0;12;2;0;0;6;288;0;1;27;13;90;0;4;21;561;1;60;0;0;1837;136;144;193;10;22;184;1956;0;0;0;0;1;5;166;16;17;0;18;2;0;1;5;0;19;364;7;6;-438;1;142;0;0;641;62;1;0;14;0;1;0;2;0;3;434;0;0;203;50;3889;15268;0;3;3;0;0;4;0;0;1;51;0;0
31.05.2020;56837;81;2;104;0;2;0;0;165;71;0;4;40;25;0;5;296;0;69;403;0;1;0;0;145;0;23;0;13201;0;1;32;2;0;0;51;1394;1;0;1;15;576;0;328;1;4;0;8;8;4;0;0;23;9;28;18;0;74;646;301;20;5;0;0;3;0;0;0;19;1128;0;6;0;0;586;6;0;13;0;0;0;69;0;7;5;2;21;63;73;0;2292;484;0;797;74;117;0;16;1577;0;147;2;0;4;13;1;98;2;0;5;0;0;7;2;0;15;6;33;6;1;2;1;28;3;0;18;0;4734;84;0;0;0;0;12;2;0;0;5;281;0;1;27;13;97;0;4;21;610;1;61;0;0;1848;133;146;193;11;21;172;2018;1;0;0;0;1;5;178;17;14;0;17;1;0;0;5;0;18;382;8;6;-523;1;171;0;0;634;55;1;0;11;0;1;0;2;0;3;419;0;0;199;48;3632;15027;0;3;3;0;0;4;0;0;1;58;0;0
01.06.2020;56840;88;2;105;0;2;0;0;173;78;0;4;39;24;0;7;322;0;70;394;0;1;0;0;144;0;20;0;13196;0;1;30;2;0;0;51;1513;1;0;2;12;604;0;365;1;5;0;6;8;4;0;0;23;11;27;20;0;74;622;329;16;5;0;0;6;0;0;0;22;1091;0;6;0;0;576;7;0;12;0;0;0;73;0;7;4;2;24;70;64;0;2365;465;0;809;82;107;0;13;1507;0;143;2;0;7;14;1;100;2;0;5;1;0;6;2;0;14;3;32;5;1;2;1;25;3;0;19;0;4753;84;0;0;0;0;13;2;0;0;6;276;0;1;27;10;105;0;4;25;640;1;61;0;0;1858;133;139;192;13;23;165;2062;1;0;0;0;1;5;191;16;13;0;14;1;0;0;4;0;22;419;8;6;-582;1;189;0;0;614;54;1;0;8;0;1;0;2;0;3;400;0;0;194;44;3625;14821;0;2;3;0;0;4;0;0;1;60;0;0
02.06.2020;56702;92;2;106;0;2;0;0;174;94;0;3;39;28;0;7;323;0;69;378;0;1;0;0;169;0;21;0;13145;0;1;32;2;0;0;59;1484;1;0;4;13;635;0;377;1;5;0;5;8;4;0;0;24;11;28;17;0;68;595;360;16;5;0;0;7;0;0;0;20;936;0;6;0;0;515;7;0;14;0;0;0;78;0;7;4;2;24;71;65;0;2435;450;0;821;88;103;0;15;1468;0;131;2;0;6;19;1;102;3;0;5;1;0;5;2;0;11;3;36;5;1;2;2;26;3;0;19;0;4835;92;0;0;0;0;13;2;0;0;6;268;0;1;27;10;108;0;3;24;682;1;65;0;0;1845;129;138;193;12;25;172;2133;1;0;0;0;1;5;205;16;13;0;13;2;0;0;4;0;22;419;9;6;-651;2;193;0;1;609;54;2;0;6;0;1;0;1;0;2;392;0;0;183;42;3565;14794;0;3;2;0;0;7;0;0;1;64;0;0
03.06.2020;56043;92;2;106;0;2;0;0;176;103;0;3;37;30;0;7;339;0;68;368;0;1;0;0;187;0;23;0;13228;0;1;28;1;0;0;60;1483;2;0;4;10;679;0;396;1;5;0;5;7;4;0;0;21;11;29;18;0;74;599;393;18;5;0;0;9;0;0;0;19;918;0;8;0;1;461;7;0;14;0;0;0;80;0;5;2;2;26;78;64;0;2512;442;0;823;104;97;0;13;1361;0;129;2;0;9;21;1;105;6;0;3;1;0;5;2;0;11;1;35;4;1;1;3;25;3;0;27;0;4971;86;0;0;0;0;13;2;0;0;6;252;0;1;38;10;122;0;4;32;703;1;71;0;0;1720;129;144;189;14;28;153;2200;2;0;0;0;1;4;220;13;11;0;13;2;0;0;4;0;20;443;10;4;-760;2;202;0;1;585;43;3;0;6;0;2;0;1;0;1;386;0;0;179;42;3314;14260;0;3;2;0;0;8;0;0;1;59;0;0
04.06.2020;56855;107;2;99;0;1;0;0;180;106;0;2;37;33;0;8;360;0;69;358;0;1;0;0;201;0;21;0;13689;0;1;27;1;0;0;54;1468;2;0;4;9;731;0;415;1;5;0;4;7;4;0;0;20;14;26;17;0;70;598;408;19;5;0;0;12;0;0;0;17;889;0;8;0;1;434;7;0;13;0;0;0;98;0;5;2;2;28;83;61;0;2640;456;0;829;122;88;0;12;1271;0;126;1;0;13;24;1;106;6;0;3;1;0;5;2;0;11;1;35;4;1;1;3;23;3;0;27;0;5638;82;0;0;0;0;12;2;0;0;7;229;0;1;38;7;115;0;3;37;753;1;70;0;0;1870;132;153;184;15;29;147;2243;2;0;0;0;1;4;240;15;10;0;13;2;0;0;2;0;18;453;9;4;-807;2;196;0;1;575;30;3;0;3;0;2;0;1;0;2;387;0;0;171;37;3240;13736;0;3;3;0;0;10;0;0;1;59;0;0
05.06.2020;56587;107;2;106;0;1;0;0;172;109;0;2;37;34;0;9;373;0;68;338;0;0;0;0;200;0;19;0;13974;0;1;22;1;0;0;47;1485;2;0;4;8;767;0;435;1;4;0;6;6;3;0;0;20;15;21;16;0;72;547;430;19;2;0;0;13;0;0;0;16;850;0;9;0;1;439;7;0;12;0;0;0;110;0;4;3;2;25;87;63;0;2765;443;0;822;131;81;0;12;1203;1;111;1;0;17;28;1;107;8;0;3;2;0;5;2;0;10;1;36;5;1;1;3;25;3;0;34;0;6035;82;0;0;0;0;12;2;0;0;7;215;0;1;38;5;112;0;4;36;771;1;72;0;0;1883;138;145;178;14;28;148;2285;2;0;0;0;1;4;260;12;9;0;12;1;0;0;2;0;18;479;9;8;-1494;2;193;0;1;556;22;3;0;4;0;2;0;1;0;2;381;0;0;168;36;3097;13509;0;3;3;0;0;10;0;0;1;70;0;0
06.06.2020;56573;104;2;108;0;1;0;0;199;113;0;1;37;36;0;11;379;0;69;309;0;0;0;0;197;0;17;0;13978;0;1;34;1;0;0;44;1453;2;0;4;9;818;0;463;1;4;0;7;4;2;0;0;15;18;25;16;0;69;478;459;20;2;0;0;14;0;0;0;16;822;0;9;0;1;430;11;0;11;0;0;0;165;0;4;6;2;25;81;60;0;2922;444;0;834;138;78;0;13;1158;1;106;1;0;17;29;1;106;8;0;3;2;0;6;2;0;10;1;37;5;1;1;3;25;3;0;38;0;6181;86;0;0;0;0;11;2;0;0;8;217;0;1;29;5;112;0;3;40;834;1;75;0;0;1918;130;155;176;15;30;149;2279;2;0;0;0;1;4;278;12;10;0;9;1;0;0;2;0;18;511;7;8;-1543;2;196;0;1;530;22;2;0;4;0;2;0;1;0;2;372;0;0;174;33;3064;13136;0;3;3;0;0;10;0;0;1;78;0;0
07.06.2020;56459;111;3;106;0;1;0;0;203;119;0;0;33;35;0;11;394;0;69;295;0;1;0;0;214;0;17;0;13917;0;1;34;1;0;0;44;1418;2;0;4;9;868;0;500;1;6;0;6;5;2;0;1;13;18;26;16;0;78;512;463;18;0;0;0;15;0;0;0;16;810;0;9;0;1;421;13;0;9;0;0;0;175;0;3;6;2;24;76;56;0;3062;450;0;850;166;66;0;18;1111;1;96;1;0;18;33;1;106;8;0;3;3;0;4;2;0;8;1;38;6;0;2;3;27;3;0;37;0;6332;89;0;0;0;0;10;2;0;0;8;200;0;1;29;4;121;0;3;36;869;0;87;0;0;1928;131;160;172;15;30;148;2337;2;0;0;0;0;4;297;12;10;0;9;2;0;0;2;0;21;545;7;8;-1616;2;201;0;1;519;19;2;0;4;0;2;0;1;0;1;361;0;0;172;31;2987;12715;0;1;4;0;0;12;0;0;1;73;0;0
08.06.2020;58871;139;2;107;0;0;0;0;212;124;0;0;32;39;0;12;408;0;70;274;0;1;0;0;215;0;16;0;13789;0;1;30;1;0;0;38;1376;2;0;4;9;1472;0;532;1;6;0;6;5;1;0;1;12;18;27;18;0;80;513;473;20;0;0;0;22;0;0;0;16;788;0;9;0;1;417;12;0;9;0;0;0;194;0;3;6;2;24;78;51;0;3114;479;0;864;186;73;0;18;1114;1;86;1;0;21;33;2;108;7;0;3;4;0;4;2;0;8;0;40;7;0;2;4;27;3;0;37;0;6305;91;0;0;0;0;9;2;0;0;10;191;0;1;29;4;128;0;3;38;900;0;87;0;0;2009;135;161;163;15;31;147;2318;2;0;0;0;0;3;322;14;11;0;8;2;0;0;2;0;22;569;6;8;302;2;213;0;1;515;19;2;0;4;0;1;0;1;0;1;352;0;0;171;31;2662;12794;0;1;4;0;0;12;0;0;1;70;0;0
09.06.2020;58726;150;2;106;0;0;0;0;226;126;0;0;31;42;0;13;429;0;72;257;0;1;0;0;214;0;14;0;13661;0;1;34;1;0;0;37;1290;2;0;4;9;1503;0;558;1;5;0;8;4;1;0;1;11;20;30;17;0;79;439;488;22;0;0;0;22;0;0;0;15;777;0;7;0;1;409;16;0;10;0;0;0;208;0;3;6;1;23;80;49;0;3299;492;0;900;207;77;0;17;1087;1;70;1;0;23;33;1;104;8;0;4;4;0;4;2;0;8;0;43;7;0;2;4;25;3;0;37;0;6420;92;0;0;0;0;8;1;0;0;10;186;0;1;29;3;128;0;4;44;975;0;88;0;0;1942;138;159;155;13;31;137;2338;2;0;0;0;0;1;347;16;11;0;7;2;0;0;2;0;18;599;5;11;19;1;207;1;1;520;19;2;0;2;0;1;0;0;0;1;342;0;0;174;33;2605;12787;0;1;5;0;0;12;0;0;1;67;3;0
10.06.2020;59705;164;1;107;0;0;0;0;233;129;0;0;29;46;0;15;453;0;74;245;0;1;0;0;213;0;10;0;13894;0;1;34;0;0;0;33;1258;1;0;4;9;1477;0;596;1;5;1;8;5;1;0;1;11;22;30;20;0;76;487;509;24;0;0;0;26;0;0;0;12;766;0;7;0;1;380;14;0;10;0;0;0;226;0;3;6;1;23;83;45;0;3408;505;0;917;223;76;0;18;1088;1;61;1;0;24;36;1;101;10;0;4;4;0;5;2;0;7;0;41;7;0;2;3;24;3;0;52;0;6515;98;0;0;0;0;8;1;0;0;11;175;0;1;11;2;116;0;4;46;1030;0;90;0;0;1950;131;159;150;13;34;135;2334;2;0;0;0;0;0;372;15;11;0;6;2;0;0;2;0;18;638;7;11;18;1;202;1;1;522;15;2;0;2;0;1;0;0;0;1;332;0;0;166;30;2669;13090;0;1;4;0;0;12;0;0;1;78;3;0
11.06.2020;59686;178;1;109;0;0;0;0;235;132;0;0;28;48;0;17;468;0;74;233;0;1;0;0;232;0;10;0;14082;0;0;34;0;0;0;37;1195;1;0;5;8;1634;0;630;0;6;2;10;5;1;0;1;11;27;28;16;0;76;445;526;25;0;0;0;29;0;0;0;11;723;0;8;0;1;344;14;0;10;0;0;0;248;0;2;5;1;24;96;42;0;3571;486;0;942;251;64;0;18;1042;1;62;1;0;30;34;1;100;10;0;3;4;0;4;1;0;8;0;45;8;0;3;3;26;2;0;45;0;6760;97;0;0;0;0;8;1;0;0;11;171;0;0;20;1;128;0;4;46;1096;0;98;0;0;1920;123;178;139;14;36;141;2390;2;0;0;0;0;0;394;15;11;0;5;2;0;0;2;0;18;658;7;11;17;1;205;1;1;517;27;2;0;2;0;1;0;0;0;1;315;0;0;175;29;2411;12482;0;1;5;0;0;12;0;0;1;76;3;0
12.06.2020;59733;191;2;111;0;1;0;0;257;138;0;0;6;52;0;19;490;0;74;214;0;1;0;0;240;0;8;0;14165;0;0;32;0;0;0;37;1117;2;0;6;7;1758;0;611;0;6;2;9;4;2;0;1;10;28;25;17;0;76;407;532;29;0;0;0;33;0;0;0;12;684;0;9;0;1;313;14;0;8;0;0;0;254;0;1;5;1;29;98;36;0;3792;504;0;957;278;64;0;16;1025;1;48;1;0;30;34;1;94;10;0;2;5;0;4;0;0;6;0;47;8;0;3;3;25;2;0;45;0;6900;93;0;0;0;0;9;0;0;0;10;141;0;0;20;1;128;0;6;49;1146;0;98;0;0;2010;115;177;135;13;36;140;2390;2;0;0;0;0;0;416;15;11;0;5;2;0;0;1;0;13;712;8;11;15;1;218;1;1;505;20;2;0;2;0;1;0;0;0;1;302;0;0;185;28;2144;12203;0;1;5;0;0;12;0;0;1;79;3;0
13.06.2020;59730;200;3;113;0;1;0;0;265;137;0;0;7;55;0;21;513;0;74;208;0;2;0;0;259;0;10;0;13950;0;0;33;0;0;0;96;1070;2;0;6;7;1926;0;692;0;6;2;13;4;2;0;1;10;31;26;18;0;80;494;543;29;0;0;0;39;0;0;0;11;660;0;8;0;1;292;14;0;8;0;0;0;261;0;2;4;1;29;107;38;0;3913;528;0;982;311;60;0;16;994;1;38;1;0;33;34;1;91;11;0;3;5;0;5;1;0;6;0;45;5;0;4;3;28;0;0;54;0;7033;97;0;0;0;0;10;0;0;0;10;122;0;0;20;1;138;0;6;56;1156;0;95;0;0;2078;110;171;122;14;34;140;2341;2;0;0;0;0;0;435;15;10;0;6;2;0;0;1;0;13;743;8;12;11;1;200;2;1;499;20;2;0;2;0;1;0;0;0;1;289;0;0;191;27;2001;11833;0;1;5;0;0;9;0;0;0;73;3;0
14.06.2020;59846;202;3;114;0;2;0;0;287;138;0;0;9;54;0;22;529;0;74;190;0;3;0;0;275;0;11;0;13886;0;0;32;0;0;0;84;1034;2;0;6;7;2104;0;702;0;6;2;12;4;1;0;1;10;36;26;19;0;79;540;571;26;0;0;0;47;0;0;0;9;627;0;6;0;2;287;16;0;8;0;0;0;265;0;2;7;0;29;109;35;0;4031;518;0;996;354;55;0;16;961;1;34;1;0;35;37;2;84;11;0;4;6;0;5;3;0;5;0;48;4;1;5;3;28;0;0;53;0;7093;107;0;0;0;0;8;0;0;0;12;106;0;0;20;2;134;0;6;57;1149;0;99;0;0;2127;124;176;116;13;34;138;2274;1;0;0;0;0;0;452;18;11;0;5;3;0;0;1;0;14;780;7;17;9;1;171;2;1;480;20;2;0;3;0;1;0;0;0;1;277;0;0;184;26;1954;11655;0;1;5;0;0;10;0;0;0;83;3;0
15.06.2020;60099;214;3;114;0;2;0;0;294;146;0;0;9;56;0;24;521;0;73;171;0;4;0;0;298;0;11;0;14018;0;0;34;0;0;0;85;851;2;0;5;8;2269;0;728;0;5;2;12;4;1;0;1;9;35;23;19;0;90;538;616;28;0;0;0;46;0;0;0;6;605;0;6;0;2;280;18;0;8;0;0;0;276;0;2;7;0;29;100;37;0;4126;521;0;1040;402;56;0;17;930;1;33;1;0;36;39;3;84;11;0;4;5;0;5;3;0;5;0;55;4;2;6;3;27;0;0;64;0;7211;111;0;0;0;0;7;1;0;0;11;103;0;0;20;2;133;0;6;57;1186;0;101;0;0;2182;131;183;107;11;35;148;2255;1;0;0;0;0;0;469;18;11;0;5;3;0;0;1;0;10;797;6;17;9;1;173;2;2;471;20;2;0;3;0;1;0;0;0;1;267;0;0;181;25;1921;11349;0;1;4;0;0;11;0;0;0;84;4;0
16.06.2020;60332;213;3;116;0;2;0;0;298;135;0;0;10;54;0;27;537;0;72;158;0;6;0;0;289;0;11;0;14022;0;0;32;0;0;0;77;849;3;0;6;7;2249;0;757;0;7;2;13;4;1;0;1;9;40;22;19;0;103;535;667;30;0;0;0;48;0;0;0;6;603;0;10;0;2;278;18;0;5;0;0;0;283;0;3;7;0;31;105;33;0;4302;557;0;1072;437;56;0;15;896;1;33;1;0;40;35;3;78;11;0;4;5;0;6;5;0;6;0;53;4;2;6;2;26;0;0;68;0;7413;104;0;0;0;0;7;1;0;0;11;103;0;0;20;1;125;0;6;58;1218;0;104;0;1;2226;138;182;96;11;36;148;2236;1;0;0;0;0;0;486;22;11;0;5;2;0;0;1;0;9;863;6;20;9;0;161;4;1;463;20;1;0;3;0;1;0;0;0;1;262;0;0;183;25;1864;10980;0;0;4;0;0;9;0;0;0;124;4;0
17.06.2020;62519;221;4;121;1;2;0;0;309;132;0;0;12;55;0;28;553;0;75;142;0;6;0;0;283;0;11;0;14042;0;1;37;0;0;0;76;818;2;0;10;8;2195;0;792;1;7;2;13;4;1;0;1;8;40;18;18;0;100;532;714;29;0;0;0;47;0;0;0;6;607;0;9;0;1;279;20;0;6;0;0;0;295;0;3;7;0;32;105;33;0;6088;568;0;1123;477;51;0;13;875;1;31;0;0;44;34;4;77;10;0;4;5;0;5;5;0;5;0;60;6;2;6;1;28;0;0;62;0;7673;116;0;0;0;0;6;2;0;0;11;103;0;0;18;1;141;0;5;55;1287;0;105;0;2;2422;137;180;86;9;37;158;2247;0;0;0;0;0;0;503;27;11;0;5;2;0;0;1;0;9;870;6;20;8;0;170;5;1;467;21;0;0;3;0;0;0;0;0;1;257;0;0;185;24;1735;10782;0;1;4;0;0;9;0;0;0;128;4;0
18.06.2020;62084;210;5;132;1;3;0;0;330;133;0;0;17;57;0;29;559;0;76;129;0;6;0;0;279;0;11;0;13962;0;1;37;0;0;0;76;756;2;0;14;8;2340;0;819;1;7;2;15;4;1;0;1;9;40;18;17;0;117;521;762;31;0;0;0;46;0;0;0;5;554;0;10;0;1;275;28;0;8;0;0;0;289;0;3;7;0;32;102;34;0;6162;578;0;1173;517;51;0;12;847;1;32;0;0;52;33;4;76;11;0;6;5;0;5;5;0;5;0;65;6;2;6;1;29;0;0;62;0;7352;123;0;0;0;0;7;2;0;0;11;97;0;0;18;2;154;0;6;49;1323;0;113;0;2;2363;134;171;76;7;37;163;2263;0;0;0;0;0;0;512;28;12;0;4;2;0;0;1;0;9;882;7;21;3;0;180;5;1;453;18;1;0;4;0;0;0;0;0;1;252;0;0;208;25;1591;10542;0;1;3;0;0;7;0;0;0;156;4;0
19.06.2020;63236;246;6;130;1;3;0;0;341;136;0;0;18;61;0;34;562;0;78;120;0;8;0;0;282;0;9;0;13727;0;1;43;0;0;0;79;663;2;0;15;8;2485;0;863;3;7;2;13;4;2;0;2;8;39;18;17;0;115;601;812;34;0;0;0;47;0;0;0;4;538;0;11;0;1;259;28;0;8;0;0;0;291;0;3;6;0;34;100;29;0;6225;618;0;1201;585;50;0;12;825;0;28;0;0;53;39;4;72;10;0;5;4;0;5;5;0;5;0;69;6;4;6;1;22;0;0;56;0;7202;129;0;0;0;0;5;2;0;0;12;88;0;0;18;2;152;0;6;52;1391;0;112;0;2;2430;132;199;69;7;41;174;2406;0;0;0;0;0;0;528;31;12;0;4;2;0;0;1;0;9;889;7;17;1181;0;173;6;1;446;18;1;0;3;0;0;0;0;0;1;252;0;0;219;25;1528;10223;0;1;3;0;0;8;0;0;0;145;4;0
