date;World;Afghanistan;Albania;Algeria;Andorra;Angola;Anguilla;Antigua_and_Barbuda;Argentina;Armenia;Aruba;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Barbados;Belarus;Belgium;Belize;Benin;Bermuda;Bhutan;Bolivia;Bonaire_Sint_Eustatius_and_Saba;Bosnia_and_Herzegovina;Botswana;Brazil;British_Virgin_Islands;Brunei;Bulgaria;Burkina_Faso;Burundi;Cambodia;Cameroon;Canada;Cape_Verde;Cayman_Islands;Central_African_Republic;Chad;Chile;China;Colombia;Comoros;Congo;Costa_Rica;Cote_d_Ivoire;Croatia;Cuba;Curacao;Cyprus;Czech_Republic;Democratic_Republic_of_Congo;Denmark;Djibouti;Dominica;Dominican_Republic;Ecuador;Egypt;El_Salvador;Equatorial_Guinea;Eritrea;Estonia;Ethiopia;Faeroe_Islands;Falkland_Islands;Fiji;Finland;France;French_Polynesia;Gabon;Gambia;Georgia;Germany;Ghana;Gibraltar;Greece;Greenland;Grenada;Guam;Guatemala;Guernsey;Guinea;Guinea_Bissau;Guyana;Haiti;Honduras;Hungary;Iceland;India;Indonesia;International;Iran;Iraq;Ireland;Isle_of_Man;Israel;Italy;Jamaica;Japan;Jersey;Jordan;Kazakhstan;Kenya;Kosovo;Kuwait;Kyrgyzstan;Laos;Latvia;Lebanon;Lesotho;Liberia;Libya;Liechtenstein;Lithuania;Luxembourg;Macedonia;Madagascar;Malawi;Malaysia;Maldives;Mali;Malta;Marshall_Islands;Mauritania;Mauritius;Mexico;Moldova;Monaco;Mongolia;Montenegro;Montserrat;Morocco;Mozambique;Myanmar;Namibia;Nepal;Netherlands;New_Caledonia;New_Zealand;Nicaragua;Niger;Nigeria;Northern_Mariana_Islands;Norway;Oman;Pakistan;Palestine;Panama;Papua_New_Guinea;Paraguay;Peru;Philippines;Poland;Portugal;Puerto_Rico;Qatar;Romania;Russia;Rwanda;Saint_Kitts_and_Nevis;Saint_Lucia;Saint_Vincent_and_the_Grenadines;San_Marino;Sao_Tome_and_Principe;Saudi_Arabia;Senegal;Serbia;Seychelles;Sierra_Leone;Singapore;Sint_Maarten_Dutch_part;Slovakia;Slovenia;Solomon_Islands;Somalia;South_Africa;South_Korea;South_Sudan;Spain;Sri_Lanka;Sudan;Suriname;Swaziland;Sweden;Switzerland;Syria;Taiwan;Tajikistan;Tanzania;Thailand;Timor;Togo;Trinidad_and_Tobago;Tunisia;Turkey;Turks_and_Caicos_Islands;Uganda;Ukraine;United_Arab_Emirates;United_Kingdom;United_States;United_States_Virgin_Islands;Uruguay;Uzbekistan;Vanuatu;Vatican;Venezuela;Vietnam;Wallis_and_Futuna;Western_Sahara;Yemen;Zambia;Zimbabwe
05.08.2020;1814539;358;753;3889;32;214;0;6;39327;1361;13;3425;790;2052;268;2211;14835;22;884;4087;24;144;1;6;11034;2;2092;65;318730;1;0;1288;50;17;17;1010;2797;277;0;19;12;13162;1216;67594;48;346;3493;580;395;146;0;113;1487;304;496;180;0;9605;5684;1805;2816;1750;17;53;4677;7;0;0;79;8530;0;457;345;42;5096;3406;3;576;0;1;38;7306;0;363;78;101;161;3839;88;61;376585;13005;0;18513;19390;324;0;10087;1931;65;9796;8;42;16744;4621;1622;3625;3518;0;29;1039;221;39;1236;2;110;542;824;1791;638;59;940;23;102;0;211;0;42712;2293;5;2;412;0;5830;309;5;553;1946;2581;0;10;230;20;2629;6;201;1255;4848;2690;7201;51;1178;44885;28920;4245;1271;3484;1658;8188;37908;173;0;1;3;0;8;10604;627;2218;12;69;2149;35;164;89;0;24;61557;205;115;23126;24;284;471;452;1700;1135;198;9;307;0;30;1;92;40;116;6952;17;68;7644;1806;5601;419090;78;82;5145;0;0;4867;239;0;0;65;1578;1404
06.08.2020;1792415;425;784;3826;21;344;0;1;40180;1390;52;3862;729;1882;267;2203;14480;23;858;4160;38;144;1;4;11607;2;2380;0;306808;1;0;1259;41;13;9;463;2716;316;0;13;13;13148;1115;69659;10;346;3617;536;383;138;2;115;1436;321;551;249;0;9478;5673;1519;2860;1750;17;71;4526;21;0;0;98;8833;0;435;473;51;5239;3933;3;637;0;0;43;5904;0;392;78;111;166;4154;80;65;380744;12439;0;18574;19256;361;0;9768;2027;72;9804;9;44;17862;4748;1646;3522;3436;0;33;1212;150;42;1207;1;104;474;697;1905;568;67;1027;25;112;0;133;0;42166;2275;6;2;395;0;6287;331;4;554;2117;2760;0;9;230;18;2682;4;212;1717;4461;2523;6962;90;1194;46941;30494;4373;1235;3590;1652;8315;38353;168;0;1;4;11;10;10234;577;2141;12;57;2723;39;172;93;0;9;58754;230;128;24425;28;284;443;358;1824;1124;227;10;305;0;26;1;105;43;113;7188;30;73;7893;1685;5729;396909;116;72;5197;0;0;5728;258;0;0;53;1773;1460
07.08.2020;1788156;395;819;3795;22;317;0;1;41686;1269;143;3559;680;1687;253;2134;14762;23;838;4294;66;166;1;7;11189;2;1953;105;302110;1;0;1297;45;13;9;463;2761;361;0;15;7;13135;971;71690;18;261;3780;469;333;178;2;124;1398;298;581;253;0;8621;6167;1249;2896;1750;3;73;4285;21;0;0;109;9060;0;435;532;46;5516;4955;3;722;0;0;55;5513;0;422;51;137;170;4329;92;60;388204;12417;0;18587;19340;345;0;9675;2046;94;10041;10;41;18852;4498;1584;3516;3357;0;47;1338;138;43;1253;0;109;457;666;1778;510;74;961;30;153;0;112;0;41259;2681;7;2;407;0;6385;312;6;600;2203;3019;0;9;230;19;2555;5;237;1554;4340;2596;7227;91;1168;47917;30086;4484;1193;3362;1632;8304;37395;117;0;0;4;11;8;10007;609;2119;12;59;2746;48;215;84;0;15;56015;214;136;25840;25;284;446;391;1900;1086;206;10;299;0;35;1;85;46;128;7374;37;76;8014;1339;5833;388632;137;75;5251;0;0;5421;241;0;0;41;1609;1303
08.08.2020;1786725;305;875;3761;30;374;0;1;42822;1044;275;3367;721;1498;256;2325;14841;28;806;4381;98;131;1;7;11102;2;2243;105;299957;1;1;1324;32;14;7;463;2672;329;0;33;6;13158;925;71688;14;261;4261;477;328;221;2;108;1486;284;653;257;0;8060;6614;1069;2912;1750;6;69;3922;66;0;0;122;10002;0;571;592;45;5683;4596;3;793;0;0;53;5481;0;469;51;125;175;3963;116;67;392623;12850;0;18363;19455;405;0;10021;2219;123;11067;10;44;19572;4502;1539;3770;3288;0;50;1396;138;44;1857;0;119;418;809;1840;497;87;976;26;175;0;87;0;41138;2257;9;2;437;0;6340;349;6;673;2443;3200;1;7;230;19;2536;5;260;1908;5182;2716;7304;116;1170;49140;29400;4636;1279;3905;1688;8387;37154;106;0;0;2;11;7;9888;655;2056;12;69;2592;49;231;68;0;15;52293;226;141;25840;24;206;497;388;2022;1110;322;5;297;0;36;1;87;56;121;7577;63;100;8377;1555;5824;379759;122;61;5155;0;0;5592;231;0;0;68;1523;1282
09.08.2020;1790410;344;879;3743;31;369;0;1;44375;1135;388;3416;711;1324;279;2439;15253;16;792;4376;97;131;1;6;10262;2;2214;105;304535;1;1;1507;31;13;6;463;2621;355;0;27;6;13365;845;70689;13;277;3895;511;319;255;2;109;1536;370;653;257;0;7363;7340;998;2928;0;6;75;4254;66;0;0;125;10002;0;392;592;54;5998;3519;9;834;0;0;53;5210;0;558;71;124;143;4291;127;62;402287;13567;0;17940;20685;535;0;10182;2271;120;10702;10;52;15048;4474;1505;3751;3200;0;50;1493;40;45;1458;0;138;418;871;1649;438;85;949;30;214;0;188;0;41033;2330;10;0;390;0;6992;334;6;578;2506;3255;1;4;230;21;2603;3;260;2198;5816;2819;7268;97;1220;48829;28653;4821;1227;3552;1739;8512;36904;92;0;0;1;11;4;9784;749;1981;12;72;2417;61;229;76;0;15;49898;262;111;25840;26;250;546;422;1979;950;368;6;255;0;34;1;88;102;126;7753;83;91;8694;1540;5811;377573;126;57;5157;0;0;4723;222;0;0;70;1675;916
10.08.2020;1797001;344;892;3749;31;424;0;1;45268;1308;441;3161;702;1125;250;2475;16854;10;783;4350;97;131;2;7;9846;2;2217;105;301745;0;1;1441;54;13;11;787;2581;311;0;27;8;13325;808;69830;13;277;4311;533;344;307;2;92;1555;339;653;183;0;7489;7935;1009;2975;0;6;73;4819;66;0;0;131;10002;0;392;737;73;5925;3989;9;961;0;0;50;5299;0;566;71;94;158;4257;161;51;411379;13941;0;17275;20964;550;0;9977;2496;129;9918;10;39;14081;4383;1448;3802;3048;0;47;1632;24;30;1541;0;142;418;802;1558;427;84;877;26;223;0;188;0;40936;2298;10;0;360;0;7700;323;7;655;2640;3521;1;2;230;11;2736;2;260;2421;4631;2871;7039;104;1263;49174;26728;4897;1205;3710;1840;8582;36666;78;0;0;2;11;4;9855;831;1906;12;73;2279;43;252;69;0;15;48373;237;41;25926;21;156;542;461;2014;1053;379;5;250;0;31;1;99;97;136;7948;100;101;9789;1526;6130;376909;126;67;4992;0;0;5599;220;0;0;70;1738;728
11.08.2020;1810866;307;916;3740;26;508;0;0;44580;1331;506;3079;781;963;266;2562;18405;11;781;4429;120;131;2;10;9789;0;2202;262;307152;0;1;1557;58;13;26;787;3100;300;0;27;9;13551;807;69773;13;118;4470;578;353;376;3;97;1486;356;819;107;0;7382;7660;1026;3029;0;3;78;4302;88;0;0;135;11480;0;360;737;82;6012;3400;9;1012;0;0;59;5445;0;566;71;94;138;4078;187;47;412930;13949;0;16809;21713;560;0;10319;2596;126;8380;8;50;13426;4331;1370;4101;2914;0;47;1750;63;26;1478;0;145;352;825;1542;400;93;864;30;236;0;175;0;40592;2359;9;0;395;0;7867;438;5;695;2560;3724;1;3;230;6;2738;3;370;2628;4730;3097;6938;103;1510;50033;30308;4941;1256;4027;1940;8538;36390;60;0;0;2;11;4;9854;926;1811;12;69;2241;39;245;74;0;7;46736;237;41;23798;43;218;596;471;2045;1092;341;4;289;0;30;1;91;99;152;8146;100;102;9957;1541;6018;380832;108;73;4995;0;0;5599;194;0;0;93;1630;673
12.08.2020;1815678;440;926;3700;24;515;0;0;47125;1295;585;2984;788;821;274;2672;19483;11;755;4333;138;87;2;8;9967;0;1850;262;307709;0;1;1563;57;13;25;495;2629;289;0;29;8;13654;758;75474;11;199;4671;554;422;392;3;97;1497;321;886;100;0;6799;7600;1082;3007;0;3;76;4298;97;0;0;140;11838;71;360;675;81;6497;3592;12;1087;0;0;60;5601;0;529;20;71;117;4104;193;50;421384;13720;0;16403;22273;548;0;10317;2818;127;8383;4;59;12679;4223;1316;4294;2649;0;54;2059;55;34;1866;0;146;325;825;1422;365;101;777;34;264;0;168;0;40089;2409;8;0;387;0;7978;452;4;759;2939;3963;1;1;213;6;2857;3;351;2891;4785;2966;7040;100;1667;49790;26945;4812;1264;4079;2108;8521;36176;72;0;0;2;11;6;10033;948;1759;1;77;2007;63;247;82;0;7;44791;258;35;24017;46;253;578;554;2129;1149;435;5;288;0;28;0;82;101;154;8246;108;110;10329;1614;6496;370120;176;85;4901;0;0;6500;194;0;0;71;1695;597
13.08.2020;1827555;449;928;3644;38;391;0;0;47376;1208;627;2683;926;721;285;2750;19824;10;726;4166;210;87;2;23;9930;0;1815;262;305712;0;1;1479;70;10;29;545;2657;311;0;34;10;13445;717;76805;11;199;4640;498;494;402;1;96;1546;285;885;28;0;6564;8244;1088;2943;0;3;61;4782;98;0;0;130;12667;77;290;678;77;6897;2650;14;1204;0;0;52;5580;0;541;20;114;199;3559;204;46;432101;13847;0;16216;22880;535;0;10230;2910;137;8181;7;72;11578;4231;1303;4360;2100;0;46;1996;72;31;2078;1;162;293;1016;1175;326;91;772;36;300;0;216;0;39324;2475;7;4;402;0;8194;480;4;866;3042;4191;1;19;213;9;2853;3;388;2013;4811;3112;7146;116;1958;50931;27769;4887;1375;4423;2133;8627;35358;85;0;0;1;0;4;10213;1049;1718;1;77;1141;88;273;95;0;6;39042;271;27;27479;42;335;603;616;2147;1241;388;4;287;0;26;0;91;127;179;8280;112;119;10650;1606;6614;373257;138;84;4768;0;0;6789;166;0;0;77;1479;554
14.08.2020;1827110;487;955;3561;37;367;0;1;47892;1204;631;2496;1041;668;328;2837;19464;11;700;4066;242;65;2;23;8648;0;1787;305;312664;0;1;1352;76;10;30;590;2688;339;0;32;7;13363;684;76095;3;108;5059;442;646;399;1;97;1661;280;908;24;0;6598;7806;1102;2867;0;3;50;5304;121;0;0;151;13732;88;290;621;100;7199;1750;15;1258;0;0;66;5945;0;534;85;93;228;3287;216;44;434116;14063;0;16207;23674;557;0;9768;3031;113;7698;7;88;10584;4343;1300;4441;1907;0;32;2039;73;28;2575;2;159;295;1068;996;421;91;814;45;281;0;240;0;38956;2459;8;4;377;0;8291;518;10;892;3207;4167;1;32;213;8;2872;2;374;1818;4655;3091;7028;108;2014;52587;28066;4972;1487;4512;2189;8736;35864;89;0;0;1;0;4;10293;1025;1666;1;63;942;87;259;109;0;0;34681;354;20;28451;43;335;665;631;2132;1293;488;4;285;0;31;0;92;194;205;8370;117;130;11064;1644;6793;364596;182;91;4752;0;0;7089;161;0;0;80;1499;595
15.08.2020;1840734;416;966;3509;34;332;0;1;47877;1414;577;2471;1132;642;289;2745;19379;10;694;3882;242;65;2;25;8568;0;1847;305;313078;0;0;1229;65;7;27;751;2682;356;0;11;9;13286;634;77915;3;108;4850;411;792;400;1;96;1633;250;937;29;0;6779;7440;1073;2770;0;0;44;5790;71;0;0;146;14290;104;302;533;93;7492;1966;16;1362;0;0;90;6158;0;483;85;111;232;3102;232;31;437581;13897;0;16258;24226;525;0;10089;3053;95;8138;10;92;9842;4196;1261;4458;1786;0;27;2094;142;22;2248;2;158;292;975;935;413;86;803;36;313;0;240;0;38466;2493;6;5;381;0;8579;495;15;924;3337;4284;0;39;213;12;2758;3;382;1676;4560;3108;6842;83;2569;52421;30906;4995;1432;4442;2149;8773;35688;165;0;0;1;0;5;10109;985;1625;1;60;783;92;278;136;0;23;33664;477;19;28451;47;312;635;634;2096;1400;455;3;283;0;28;0;96;187;247;8411;104;131;9611;1758;7362;371284;206;96;4792;0;0;7215;141;0;0;62;1535;621
16.08.2020;1831360;497;985;3440;33;369;0;1;46760;1310;539;2337;1276;626;374;2801;19412;12;686;3741;299;127;5;25;10091;0;1446;305;304684;0;0;990;69;4;27;751;2683;328;0;11;10;12879;607;79819;4;81;5655;373;877;404;2;99;1656;184;1041;29;0;6767;7116;1022;2641;0;0;37;6641;79;0;0;152;17600;104;302;599;96;7562;1677;12;1437;0;0;104;6124;0;468;65;120;220;3003;224;44;436672;13965;0;16378;25194;547;0;9878;3335;79;7931;10;93;9339;4012;1216;4498;1937;0;27;2219;161;23;2659;4;155;326;882;802;402;105;781;49;322;0;124;0;37994;2462;5;5;372;0;9010;550;15;1105;3427;4450;0;52;213;8;2630;2;382;1567;4596;3180;7014;83;2676;54791;31033;4923;1444;4271;2159;8751;35537;218;0;0;1;0;7;10053;999;1608;1;59;732;111;289;154;0;29;30465;720;25;28451;49;420;655;617;2062;1469;468;4;323;0;26;0;84;199;345;8495;101;167;9969;1802;7681;363148;187;99;4747;0;0;8441;122;0;0;62;1283;601
17.08.2020;1834118;542;969;3369;33;307;0;1;47289;1253;539;2204;1362;651;417;2419;18949;9;666;3751;298;127;4;31;10345;0;1210;305;304775;0;0;969;63;5;22;427;2636;321;0;11;12;12890;582;80851;6;171;5179;311;967;363;3;90;1657;222;1175;25;0;6577;7083;983;2489;0;0;38;7058;81;0;1;147;20615;130;302;637;91;7687;1529;18;1452;0;0;140;5957;0;552;65;141;245;3048;220;53;432589;14153;0;16491;26816;545;0;9678;3349;90;6962;10;126;8917;3684;1169;4492;1814;0;32;2364;204;20;2506;4;164;326;883;741;414;117;744;47;367;0;203;2;37880;2523;5;5;417;0;9252;586;15;1205;3688;4379;0;61;213;9;2491;2;382;1506;4555;3284;7448;109;2884;57922;31340;4893;1434;3885;2133;8693;35317;313;0;0;0;0;7;9852;987;1583;1;40;643;128;306;167;0;29;27487;889;19;36102;49;516;625;603;2052;1517;489;5;320;0;27;0;87;273;410;8505;82;217;10863;1787;7659;358405;194;87;4124;0;0;7950;123;0;0;65;1258;612
18.08.2020;1812555;545;963;3313;42;234;0;1;48070;1268;491;2202;1595;696;384;2788;18637;9;642;3585;298;127;7;33;9588;0;1537;242;302100;0;0;988;69;5;7;540;2755;320;0;26;14;12458;535;79037;6;171;5212;228;1007;318;3;99;1708;217;925;25;0;6238;7050;924;2321;0;0;34;7745;60;0;1;151;16254;149;264;637;87;8111;1441;20;1473;0;0;143;5957;0;690;65;141;248;3123;239;52;434067;14287;0;16606;26534;545;0;9907;3410;98;7720;10;130;8472;3437;1126;4427;1691;0;30;2525;165;37;3038;5;171;253;809;684;399;118;752;67;387;0;203;2;37503;2536;6;5;389;0;9495;503;16;1243;3931;4285;0;73;213;9;2618;5;366;1439;4641;3270;7149;119;2901;58360;27836;4869;1409;3942;2106;8647;35091;388;0;0;1;0;7;9967;925;1520;1;39;546;137;308;183;0;30;26288;1101;20;37584;29;454;588;585;2030;1537;576;5;272;0;27;0;87;271;468;8545;82;263;11321;1837;7556;343931;249;93;4555;0;0;8997;137;0;0;51;1629;560
19.08.2020;1808990;330;978;3240;42;287;0;1;45258;1253;404;2060;1615;743;435;2381;18841;10;668;3592;343;62;7;34;9691;0;1643;242;297724;2;0;947;72;8;5;386;2748;333;0;32;24;12239;530;78669;6;90;5135;303;1115;315;3;82;1700;222;896;26;0;6029;7378;756;2193;71;19;33;8547;49;0;1;153;17095;78;264;526;83;8395;1589;21;1530;0;0;150;5881;0;697;65;169;272;3267;224;59;437635;14267;0;16646;27714;698;0;9450;3399;99;8038;10;155;7710;3211;1096;4402;1387;0;20;2216;165;32;2650;8;191;257;912;692;481;116;856;89;385;0;239;2;37281;2566;5;5;384;0;9608;433;19;1235;4309;3993;0;79;196;9;2605;5;376;1368;3911;3409;6326;133;3087;59641;29675;4915;1503;4310;2015;8446;34894;406;0;1;1;0;4;9865;925;1393;0;27;585;107;307;184;0;30;26035;1344;18;41083;22;452;657;579;1927;1546;437;5;260;0;26;0;103;334;447;8625;91;290;9888;1940;7497;341209;157;100;4545;0;0;7759;123;0;0;55;1706;560
20.08.2020;1799916;414;995;3148;47;231;0;2;45055;1262;498;1866;1799;796;495;1921;18593;12;699;3595;257;62;7;22;9979;0;1730;242;291867;2;0;927;64;12;1;361;2661;321;2;27;22;11869;482;79659;6;105;5352;385;1204;354;3;94;1723;203;870;16;0;5903;7365;951;2073;71;19;33;8940;43;0;1;163;18347;93;242;811;78;8657;1369;20;1507;0;0;150;5792;0;676;65;153;206;3639;234;63;440288;14227;0;14136;28366;709;0;9415;3565;127;8057;10;179;7252;2911;1053;4360;1566;0;23;2934;148;30;2766;8;187;266;768;677;488;121;859;85;370;0;231;2;37123;2718;3;1;361;0;9619;486;35;1259;4506;3891;0;66;196;6;2745;5;361;1307;4284;3334;6377;90;3115;59865;30025;4935;1478;3860;2018;8440;34620;455;0;1;1;0;3;9649;859;1297;5;24;636;100;332;190;0;38;27141;1576;17;40572;21;431;642;533;1835;1583;595;5;254;0;33;0;98;360;647;8716;86;271;10263;2129;7300;332694;189;100;4529;0;0;7780;111;0;0;52;1717;750
21.08.2020;1788844;432;996;3071;43;253;0;1;44085;1296;493;1878;1878;844;521;2224;18844;12;747;3507;249;94;7;22;10994;0;1845;94;277099;3;1;893;59;12;0;454;2639;295;2;27;23;11815;423;79914;7;105;4946;360;1279;391;3;90;1644;168;842;16;0;5876;7165;917;1971;71;19;53;9632;21;0;1;159;20449;82;242;845;64;8635;1413;24;1553;0;0;227;5699;0;678;0;215;187;3777;233;64;444633;14395;0;16234;28520;747;0;9777;3883;219;8208;10;178;6821;2687;1018;4281;1634;0;20;3241;181;32;2413;9;198;269;628;632;328;111;876;70;375;0;207;2;36713;2850;3;1;372;0;9703;477;40;1368;4688;3843;0;64;196;8;2848;5;379;1238;4288;3416;5409;90;3428;59063;30496;4891;1444;3697;1943;8332;34348;517;0;1;1;0;3;9454;819;1211;5;29;602;90;363;204;0;38;27075;1797;16;43241;36;471;605;511;1805;1614;576;5;253;0;14;1;108;363;696;8885;76;397;10665;2313;7353;325605;165;97;4264;0;0;7198;96;0;0;52;1709;755
22.08.2020;1753694;463;1002;3003;56;229;0;1;44812;1178;491;1664;1932;903;584;2251;18479;9;803;3430;260;94;8;20;10976;0;1858;94;256810;12;1;888;73;14;0;293;2720;276;2;27;30;11658;402;77027;7;105;5203;375;1336;353;5;88;1858;197;748;15;1;5379;7072;928;2106;71;21;67;10423;22;0;1;171;22189;70;163;814;79;9254;1262;23;1506;0;0;265;5513;0;672;32;232;185;3914;245;67;449509;14285;0;15939;28795;760;0;9636;4256;264;7156;8;203;6462;2429;1038;4084;1330;2;22;3535;131;33;2380;9;212;299;672;575;294;100;992;91;334;0;263;2;36782;3001;7;0;347;0;10006;487;61;1501;4932;3741;0;63;196;7;2859;4;347;1026;4127;3342;4990;90;3459;59771;28705;4962;1428;3721;1949;8309;34153;487;0;1;1;0;5;9284;817;1145;5;25;636;84;424;205;0;15;24198;1963;15;43241;55;461;622;458;1759;1652;558;5;252;0;14;1;115;452;704;8862;73;463;12771;2374;6946;310647;198;95;3980;0;0;6807;79;0;0;48;1606;743
23.08.2020;1760679;448;1015;2935;56;216;0;1;46606;1121;486;1567;1888;998;513;2608;18100;8;861;3470;216;52;5;22;9281;0;1857;94;265266;12;1;894;71;17;0;293;2740;292;2;27;30;11806;375;76414;3;105;5347;381;1480;325;4;85;1899;173;644;15;1;5016;6401;901;1801;105;21;81;10139;14;0;1;186;22481;70;163;748;73;9411;1295;20;1523;0;0;304;5543;0;589;32;251;219;4004;256;59;455258;14030;0;15722;28467;717;0;9737;4698;331;7033;8;237;6042;2269;1062;4260;1033;2;18;3749;112;29;2383;8;208;265;565;553;296;82;981;85;306;0;263;2;36666;3167;9;0;351;0;9795;513;70;1631;5098;3597;0;53;196;7;3135;4;347;845;4048;3153;4815;90;3593;59433;29331;5091;1471;3882;1956;8170;34013;537;0;1;1;0;7;9055;818;1077;5;26;605;68;461;216;0;13;23392;2081;9;43241;57;309;608;444;1693;1695;550;3;248;0;18;1;145;456;715;8915;85;414;13252;2515;7157;306940;198;87;3754;0;0;6350;80;0;0;45;1441;717
24.08.2020;1754661;403;1047;2877;56;292;0;1;47702;1129;466;1524;1866;1055;450;2608;18049;10;952;3453;234;52;5;14;8805;0;2365;94;265586;12;1;922;61;16;0;293;2809;330;2;27;30;11719;320;72815;12;15;5355;445;1604;366;9;89;1911;154;510;13;1;4852;6227;762;1710;105;21;82;10795;12;0;0;189;24363;44;163;565;70;9561;973;14;1589;0;0;262;5626;0;485;32;246;203;4009;239;53;458685;13986;0;15702;27410;712;0;10471;5430;416;6802;8;231;5823;2244;1032;4323;1135;2;15;3310;69;29;2699;8;219;265;775;500;250;67;994;91;295;0;184;0;36673;3295;12;0;308;0;9860;540;88;1700;5275;3547;0;52;196;5;3159;4;347;683;3550;3089;4960;78;3442;58380;28348;5078;1495;3890;1928;8064;33896;636;0;1;1;0;7;8937;787;975;5;36;606;79;454;235;0;13;22428;2150;10;46354;60;426;591;386;1687;1771;466;2;246;0;19;1;130;455;631;8940;85;763;12138;2695;7158;299342;243;87;4002;0;0;5809;52;0;0;42;1739;669
25.08.2020;1768199;471;1106;2833;55;316;0;1;47585;1124;507;1317;1830;1083;469;2145;17939;9;1056;3353;238;52;2;10;8925;0;1992;254;263291;17;1;886;58;17;0;180;2775;329;2;12;28;12066;277;75036;12;15;5379;480;1655;353;12;100;1979;136;657;11;2;4871;6538;888;1618;105;21;83;10807;37;0;0;186;25825;99;139;713;70;9449;969;31;1597;0;0;330;5589;0;393;32;246;213;4484;221;59;464581;14042;0;13455;27852;803;0;9934;6063;483;7163;7;241;5489;2192;1002;4133;1099;2;14;3818;69;13;2430;7;237;325;821;516;347;62;1003;68;284;0;204;0;36815;3451;15;0;293;0;9694;526;98;1686;5437;3638;0;46;196;5;3063;0;319;1283;3879;3197;4942;68;3467;58945;29778;5031;1486;3858;1898;8136;33748;766;0;1;0;0;7;8740;776;932;5;41;566;82;517;227;0;12;21564;2184;14;48357;59;426;555;410;1687;1803;529;2;247;0;24;1;141;547;708;9150;85;802;12318;2741;7417;302584;202;76;3406;0;0;5536;39;0;0;34;1309;762
26.08.2020;1766703;472;1105;2784;55;317;0;1;51741;1090;549;1280;1963;1085;389;2891;17284;11;1054;3155;177;52;2;26;7980;0;1973;254;262641;15;2;920;67;14;0;374;2815;315;2;12;25;12130;258;73006;12;144;5662;412;1675;336;12;115;2065;170;625;9;2;5094;6089;1029;1524;34;11;94;10966;38;0;0;205;26891;99;139;814;75;9515;724;34;1515;0;0;385;5804;0;413;32;323;191;3809;245;50;467201;14816;0;13315;27238;702;0;10669;6538;586;6272;11;278;4137;2167;997;4103;1212;2;19;4350;103;13;2702;4;220;339;796;466;230;66;968;47;283;0;139;0;36657;3569;21;2;312;0;9725;594;125;1696;5276;3565;0;45;183;6;2905;0;335;1234;4361;3159;5591;72;3622;58061;27951;5197;1464;3007;1837;8182;33696;960;0;0;0;0;7;8435;751;930;9;42;497;92;530;230;0;18;20873;2207;17;48982;69;489;482;338;1595;1809;529;1;248;0;21;1;136;623;884;9389;116;823;15649;2715;7512;296612;234;51;3030;0;0;5461;40;0;0;38;1304;818
27.08.2020;1764305;367;1115;2772;74;366;0;0;53672;1011;464;1212;1854;1087;282;3208;17056;10;1173;3069;207;82;2;33;7044;0;1918;325;260504;15;2;931;60;8;0;349;2927;309;0;19;27;12328;257;70092;12;129;5898;371;1814;277;14;96;2153;171;597;9;2;4430;6074;911;1423;34;11;104;11163;29;0;0;197;28544;121;149;420;86;9315;747;47;1596;0;0;521;5833;0;375;32;317;202;4353;286;47;473309;15220;0;15528;26982;816;0;10995;7262;612;6167;10;274;3308;2001;992;4126;1134;2;34;3901;105;16;2766;7;230;362;814;480;234;56;1000;50;280;0;131;0;37363;3567;22;3;325;0;9551;545;190;1766;5480;3583;0;47;183;6;2533;0;343;1212;3680;3337;5328;60;3739;54958;28587;5191;1573;2810;1786;8029;33544;981;0;0;0;0;7;8150;740;926;4;42;464;94;514;229;0;10;19641;2360;16;51601;82;428;429;329;1488;1878;513;1;247;0;15;2;136;725;779;9399;137;921;15656;2679;7748;292034;202;50;2829;0;0;4290;40;0;0;37;1158;608
28.08.2020;1773483;273;1116;2758;74;400;0;0;57529;951;461;1086;1773;1085;313;2806;16624;9;1215;3023;213;50;2;31;7064;1;1891;325;259416;14;1;946;60;9;0;380;2975;331;0;19;32;12253;247;68303;11;129;6217;453;1863;241;18;86;2255;158;571;9;2;3954;5711;1037;1320;36;13;98;10571;28;0;0;177;29884;121;149;342;85;9459;581;43;1597;0;0;528;5873;0;337;32;294;154;4850;333;47;481677;15673;0;15238;26638;777;0;10804;7831;580;5852;10;303;3283;1948;975;4178;884;2;39;3985;55;14;2811;6;234;-1094;942;438;256;56;959;63;276;0;148;0;37772;3609;23;3;329;0;9447;536;219;1800;5884;3564;0;48;183;4;2353;0;343;1236;3465;3445;6127;63;3473;54938;27559;5311;1681;3240;1764;8187;33470;955;0;0;2;0;9;7882;735;890;4;44;473;91;524;219;0;10;18346;2407;20;53232;68;459;427;323;1357;1974;496;1;246;0;20;1;114;709;780;9478;148;929;13522;2709;8088;293938;206;45;2788;0;0;5331;29;0;0;35;1229;547
